customer_id,name,last_name,return_rate
2153,Princess,Reddy,12.50
10489,Lincoln,Das,16.67
9448,Jacquelene,Iyer,100.00
9709,Aisling,Choudhary,33.33
4193,Roni,Verma,50.00
1703,Judah,Nair,33.33
9245,Delsie,Tripathi,42.86
9817,Bram,Reddy,62.50
5426,Apryl,Reddy,28.57
4255,Nate,Reddy,25.00
6978,Jann,Kaur,33.33
1291,Carroll,Iyer,100.00
8246,Howard,Das,100.00
5723,Sharita,Choudhary,16.67
5584,Osbaldo,Agarwal,50.00
6753,Lauralee,Sharma,50.00
10453,Andru,Reddy,12.50
2278,Brittani,Yadav,100.00
5858,Deegan,Nair,33.33
5515,Payten,Singh,3.45
2590,Sandi,Ghosh,5.56
5212,Aleksander,Jain,40.00
5313,June,Sharma,33.33
7940,Grayden,Tripathi,100.00
807,Cesar,Bansal,100.00
8012,Yuna,Nair,10.00
5629,Matilde,Singh,100.00
6753,Lauralee,Sharma,17.65
10813,Thadeus,Yadav,66.67
5588,Wyman,Iyer,25.00
327,Mia,Choudhary,25.00
6109,Susan,Mehta,14.29
525,Ivan,Patel,20.00
1310,Kasey,Bansal,33.33
4102,Ouida,Agarwal,50.00
6824,Janya,Ghosh,20.00
351,Holly,Patel,33.33
9265,Jalaya,Khan,25.00
1343,Tracie,Das,50.00
6066,Ludie,Bansal,20.00
739,Breanna,Sharma,75.00
9409,Lorean,Mukherjee,40.00
1961,Gemma,Gupta,50.00
4426,Wardell,Verma,25.00
7774,Safa,Mehta,40.00
9875,Rashaud,Tripathi,33.33
8602,Park,Tripathi,50.00
3932,Soraya,Sharma,71.43
11157,Priscella,Singh,83.33
6550,Ailani,Mukherjee,20.00
422,Brett,Sharma,25.00
2992,Malakai,Reddy,100.00
8357,Yolande,Jain,33.33
8183,Criselda,Singh,22.22
10116,Pippa,Das,33.33
9243,Shivam,Mukherjee,62.50
3107,Daquan,Nair,33.33
8822,Eligio,Tripathi,50.00
5111,Dajuan,Yadav,50.00
3690,Hendrix,Verma,40.00
4594,Carma,Yadav,50.00
830,Jaime,Choudhary,33.33
4682,Promise,Nair,33.33
8116,Jc,Bansal,75.00
8092,Creola,Sharma,33.33
3966,Jazmyne,Verma,100.00
7885,Irie,Sharma,50.00
3616,Hailie,Bansal,100.00
11017,Andreya,Nair,60.00
11924,Shaquanna,Agarwal,66.67
9903,Delcie,Verma,20.00
5318,Maison,Gupta,28.57
7186,Melyssa,Reddy,16.67
7894,Harlow,Iyer,50.00
5494,Carletta,Sharma,33.33
2601,Wilburn,Sharma,9.09
9617,Jazlene,Patel,20.00
446,Darrell,Kaur,50.00
9186,Linkin,Ghosh,33.33
1737,Cadence,Ghosh,14.29
6982,Caelyn,Sharma,55.56
738,Miles,Ghosh,33.33
11442,Henley,Reddy,50.00
8386,Eliott,Jain,33.33
2403,Leta,Iyer,33.33
170,Noah,Jain,100.00
5113,Keily,Agarwal,16.67
6031,Rozella,Yadav,14.29
10738,Tytus,Gupta,25.00
7346,Delpha,Singh,11.11
3274,Cory,Agarwal,25.00
7822,Naomie,Tripathi,100.00
2922,Kole,Mehta,33.33
11281,Takesha,Tripathi,21.43
4650,Elayna,Khan,12.50
6313,Taron,Agarwal,20.00
4382,Carrol,Nair,16.67
8699,Nikkia,Mehta,33.33
4190,Jerrica,Reddy,25.00
11555,Arlee,Mehta,42.86
11008,Erianna,Ghosh,100.00
4580,Toya,Sharma,14.29
1319,Keri,Gupta,100.00
7388,Kyrah,Verma,8.33
363,Shane,Ghosh,20.00
11206,Keiran,Ghosh,28.57
4292,Elliot,Ghosh,100.00
7956,Shilo,Gupta,66.67
6994,Sahana,Jain,20.00
6286,Rexford,Iyer,100.00
7848,Arion,Jain,12.50
3673,Lilith,Agarwal,33.33
10335,Aaniyah,Verma,50.00
4923,Jeremey,Choudhary,33.33
8135,Cher,Verma,25.00
2993,Starla,Das,25.00
6943,Ubaldo,Patel,20.00
5380,Machelle,Verma,33.33
11359,Mavrick,Kaur,100.00
10909,Kylon,Kaur,25.00
10542,Ellia,Jain,100.00
1780,Susanna,Verma,14.29
10116,Pippa,Das,100.00
11759,Letisia,Jain,50.00
8883,Kace,Tripathi,25.00
434,Lydia,Patel,25.00
820,Ariel,Nair,20.00
2621,Johnna,Kaur,22.22
4251,Daisha,Reddy,33.33
7102,Asma,Patel,20.00
1976,Earline,Tripathi,50.00
5324,Rosamond,Bansal,40.00
4209,Ronna,Verma,33.33
3558,Gaylord,Tripathi,100.00
8648,Kaelan,Iyer,28.57
9220,Delroy,Jain,33.33
8073,Baleigh,Iyer,25.00
6731,Mckenzie,Agarwal,11.11
2955,Aiyana,Kaur,66.67
3158,Kayleen,Agarwal,83.33
5999,Henrik,Das,11.11
3419,Idella,Nair,14.29
6267,Baltazar,Ghosh,42.86
8128,Romana,Das,25.00
7138,Markayla,Sharma,20.00
6397,Tarra,Yadav,100.00
6645,Zahara,Khan,20.00
7714,Tambra,Mukherjee,100.00
11699,Alley,Iyer,100.00
3690,Hendrix,Verma,16.67
3777,Claudio,Nair,33.33
5931,Garnett,Kaur,100.00
9290,Sinclair,Tripathi,50.00
11347,Maelee,Yadav,15.00
2694,Bobby,Iyer,33.33
4731,Henderson,Bansal,50.00
7884,Elodia,Iyer,50.00
4590,Alexys,Patel,25.00
708,Ross,Kaur,16.67
5315,Cristi,Gupta,20.00
11292,Biagio,Reddy,33.33
7443,Tyisha,Singh,25.00
2385,Breanne,Choudhary,50.00
11548,Jo-Ann,Patel,7.41
8780,Bernie,Das,20.00
9004,Navya,Iyer,50.00
2135,Annabel,Yadav,100.00
7259,Milla,Khan,25.00
3458,Maximo,Jain,20.00
7944,Gisell,Iyer,50.00
7347,Herb,Iyer,20.00
8761,Eisley,Mukherjee,16.67
6939,Cassy,Verma,66.67
2062,Lelia,Yadav,10.00
1040,Robin,Khan,33.33
11341,Zyler,Patel,12.50
4933,Rahul,Nair,50.00
5927,Vena,Mehta,100.00
7496,Avion,Mukherjee,100.00
9901,Journey,Tripathi,14.29
9999,Elson,Das,100.00
380,Corey,Iyer,20.00
11659,Yocelin,Tripathi,16.67
2572,Herschel,Singh,42.86
2230,Zelda,Mukherjee,100.00
3901,Arvin,Mehta,25.00
6287,Margaretta,Reddy,100.00
9874,Rella,Nair,100.00
3991,Braylee,Ghosh,20.00
11847,Kenzlee,Tripathi,20.00
1194,Pat,Das,66.67
2069,Ester,Reddy,3.57
5292,Rochel,Agarwal,33.33
4968,Letty,Patel,60.00
2628,Delphine,Agarwal,50.00
7019,Latina,Ghosh,6.90
9930,Sariya,Agarwal,12.50
1334,Shawn,Khan,66.67
3824,Edward,Reddy,20.00
3528,Adell,Reddy,25.00
11259,Abbott,Khan,100.00
6374,Roque,Mehta,10.00
11982,Jevin,Verma,9.68
5711,Torrie,Jain,100.00
69,Melissa,Bansal,33.33
9934,Bayron,Choudhary,20.00
8284,Avigail,Mukherjee,33.33
1299,Dexter,Yadav,25.00
6566,Andrey,Choudhary,16.67
761,Jaxon,Reddy,50.00
9060,Kamia,Mukherjee,16.67
228,Craig,Das,16.67
8406,Shanee,Bansal,100.00
1128,Myles,Yadav,70.00
2395,Reggie,Jain,16.67
4634,Sylvie,Agarwal,14.29
7978,Shaelynn,Singh,100.00
435,Jon,Verma,100.00
11691,Otoniel,Ghosh,60.00
8027,Devonna,Mukherjee,100.00
11483,Demaris,Ghosh,25.00
11111,Harli,Patel,50.00
11098,Frederico,Tripathi,50.00
9523,Nancee,Yadav,25.00
1458,Tomas,Sharma,66.67
10608,Auburn,Mukherjee,33.33
11575,Padraic,Patel,33.33
286,Lucas,Patel,40.00
10369,Leonna,Khan,66.67
9159,Ahsley,Sharma,50.00
2289,Maryjane,Tripathi,33.33
8924,Kervin,Reddy,8.82
3825,Makai,Gupta,40.00
7505,Francheska,Mehta,14.29
1587,Rowan,Gupta,66.67
9632,Raizel,Jain,50.00
8217,Melodi,Verma,50.00
5639,Karon,Sharma,33.33
4809,Derwin,Jain,12.50
5089,Codi,Jain,50.00
8019,Lakenya,Agarwal,100.00
3027,Cathrine,Iyer,14.29
1671,Rae,Verma,28.57
8687,Laveta,Khan,33.33
5574,Hyrum,Iyer,25.00
5001,Brittaney,Mehta,25.00
103,Pamela,Agarwal,33.33
5664,Kaison,Khan,20.00
8235,Concha,Kaur,10.00
3346,Sincere,Singh,9.52
6572,Ricki,Reddy,40.00
9703,Chazz,Patel,50.00
6829,Chynna,Mukherjee,100.00
742,Lula,Nair,14.29
1426,Rylan,Jain,50.00
2548,Gregorio,Iyer,20.00
587,Leslie,Choudhary,100.00
5271,Aleisha,Verma,25.00
7701,Francie,Das,100.00
8279,Malvina,Sharma,50.00
8995,Sam,Mukherjee,20.00
6493,Hazle,Kaur,50.00
5587,Kylen,Singh,16.67
4344,Isreal,Agarwal,14.29
6275,Jaymes,Nair,33.33
6583,Mikaila,Nair,12.50
2543,Vada,Agarwal,100.00
1801,Macie,Sharma,50.00
1869,Khalil,Singh,85.71
824,Roman,Khan,100.00
3978,Torrey,Sharma,40.00
8807,Latara,Agarwal,50.00
2290,Sharlene,Mehta,100.00
11560,Lamarion,Nair,16.67
8103,Rea,Reddy,33.33
2876,Lorine,Bansal,100.00
4549,Bartholomew,Kaur,50.00
2392,Ciera,Bansal,20.00
2067,Jett,Gupta,25.00
2639,Hassan,Agarwal,33.33
6067,Tamya,Patel,9.09
1450,Polly,Iyer,50.00
10259,Karine,Kaur,20.00
8251,Paisleigh,Khan,40.00
11550,Myracle,Agarwal,60.00
9800,Marijo,Nair,14.29
9260,Jahiem,Gupta,14.29
9348,Tobie,Mukherjee,33.33
10709,Catlin,Jain,22.22
8831,Yechiel,Jain,14.81
8702,Savon,Jain,100.00
1553,Nannie,Jain,66.67
4413,Georgene,Iyer,50.00
6812,Rebecca,Mehta,22.22
10906,Divina,Mukherjee,33.33
2866,Jaylene,Yadav,66.67
372,Randall,Nair,30.00
6849,Stasia,Nair,20.00
9053,Dayvon,Gupta,40.00
1783,Vicente,Mehta,20.00
3087,Giancarlo,Jain,28.57
3363,Bodhi,Verma,71.43
10860,Havana,Jain,33.33
2882,Kaliyah,Tripathi,25.00
8811,Sadye,Bansal,11.11
3412,Kamron,Das,40.00
5481,Latia,Choudhary,33.33
6481,Leslye,Reddy,40.00
11711,Zyla,Reddy,33.33
8934,Allean,Singh,100.00
5878,Julee,Mehta,66.67
7948,Haidyn,Reddy,50.00
2727,Samson,Sharma,25.00
11676,Dimitra,Choudhary,50.00
9681,Laquinta,Tripathi,40.00
44,Nancy,Jain,33.33
1431,Randal,Jain,15.38
8551,Veer,Tripathi,33.33
11437,Kalissa,Agarwal,20.00
5571,Clover,Ghosh,50.00
1572,Brynn,Mukherjee,50.00
7361,Joette,Jain,33.33
638,Ana,Patel,25.00
4339,Dedrick,Singh,25.00
7177,Justyce,Bansal,42.86
9803,Charlean,Das,100.00
10083,Amando,Bansal,33.33
9072,Saniah,Choudhary,20.00
1990,William,Khan,100.00
6588,Margarete,Verma,20.00
2908,Jaylah,Sharma,100.00
7519,Josslyn,Kaur,50.00
6267,Baltazar,Ghosh,33.33
7195,Mckay,Ghosh,33.33
477,Floyd,Verma,33.33
2373,Moriah,Verma,21.43
251,Jamie,Sharma,9.09
2268,Carey,Mehta,25.00
2480,Lauri,Patel,40.00
1109,Lorena,Choudhary,25.00
1179,Raven,Kaur,100.00
8845,Ronney,Das,50.00
7374,Sulema,Mehta,25.00
7957,Basilio,Mukherjee,37.50
3340,Dillan,Das,50.00
10520,Clarise,Mehta,50.00
6492,Laquan,Mukherjee,28.57
9401,Cera,Patel,20.00
418,Chelsea,Mukherjee,33.33
11868,Kreg,Reddy,16.67
6610,Dominica,Ghosh,16.67
6945,Sailor,Das,25.00
8854,Torry,Gupta,16.67
8942,Jacolby,Singh,14.29
11022,Vonna,Verma,12.50
11239,Rulon,Mehta,20.00
8810,Indya,Bansal,7.69
7060,Saad,Kaur,3.13
1913,Avis,Tripathi,9.68
3463,Whitney,Singh,50.00
7859,Chelsee,Singh,100.00
945,Avery,Ghosh,50.00
7582,Caeden,Yadav,50.00
1616,James,Das,83.33
6017,Roy,Tripathi,100.00
6479,Coltin,Nair,22.22
3523,Kenley,Singh,100.00
1288,Christa,Gupta,14.29
753,Summer,Reddy,12.50
3519,Karis,Tripathi,33.33
7827,Dymond,Sharma,12.50
4677,Ishaan,Ghosh,42.86
693,Andy,Tripathi,40.00
11062,Carman,Mehta,20.00
1289,Greyson,Reddy,33.33
11415,Klay,Khan,100.00
8625,Dashon,Jain,33.33
8573,Shemika,Jain,16.67
9386,Tamarah,Mukherjee,100.00
10884,Kile,Mehta,50.00
7130,Kyli,Nair,50.00
1962,Ernie,Das,33.33
11823,Harmonee,Kaur,71.43
6107,Vania,Agarwal,10.00
11044,Jamillah,Yadav,100.00
8195,Jaxxon,Reddy,33.33
2970,Misael,Yadav,40.00
4283,Samatha,Kaur,16.67
5236,Makenzi,Mehta,25.00
883,Dominick,Agarwal,25.00
2488,Emmitt,Gupta,50.00
2345,Gale,Gupta,40.00
4571,Adolphus,Sharma,100.00
4349,Sami,Bansal,16.67
7448,Rakeem,Singh,75.00
9276,Jamichael,Mukherjee,10.00
11601,Jermaine,Patel,22.22
1784,Aron,Kaur,25.00
8341,Chloee,Nair,12.50
782,Meredith,Verma,33.33
5219,Suellen,Mehta,20.00
9730,Patton,Sharma,5.26
7186,Melyssa,Reddy,14.29
3355,Mariel,Yadav,47.06
9221,Kobie,Singh,33.33
8200,Shiv,Jain,50.00
8900,Kalib,Mukherjee,40.00
3852,Dock,Choudhary,50.00
4749,Dempsey,Das,100.00
4717,Vernie,Verma,25.00
11826,Mischelle,Mukherjee,33.33
11745,Fanta,Nair,25.00
11563,Marcel,Iyer,25.00
7967,Obadiah,Bansal,25.00
8001,Shaindy,Iyer,100.00
11668,Hadassa,Singh,14.29
8023,Valente,Choudhary,25.00
399,Dean,Mehta,25.00
5132,Koen,Kaur,50.00
10908,Hung,Gupta,50.00
11410,Rainer,Yadav,25.00
1761,Nelda,Agarwal,25.00
502,Cole,Verma,33.33
4,Michael,Verma,33.33
9403,Marolyn,Singh,83.33
6465,Dru,Choudhary,16.67
5521,Kain,Verma,25.00
8750,Micahel,Bansal,12.50
1183,Aubree,Nair,100.00
6929,Kedrick,Jain,23.81
688,Bob,Choudhary,100.00
1463,Alta,Jain,20.00
7238,Jerrick,Choudhary,100.00
7892,Janely,Tripathi,20.00
6569,Emelie,Jain,33.33
2874,Caylee,Choudhary,33.33
447,Lloyd,Mukherjee,28.57
11010,Liset,Jain,25.00
11335,Valera,Ghosh,50.00
3051,Jaelynn,Choudhary,11.11
3715,Aviana,Bansal,50.00
6915,Johnmichael,Bansal,25.00
7753,Dontavious,Das,50.00
6074,Troy,Mukherjee,50.00
2941,Kenia,Tripathi,25.00
5245,Levy,Patel,14.29
5869,Gerrit,Tripathi,14.29
5393,Angelena,Singh,9.09
8904,Nelia,Bansal,100.00
8399,Ledger,Nair,20.00
765,Sheryl,Bansal,50.00
10295,Usman,Mehta,100.00
6349,Daveon,Sharma,20.00
4440,Linette,Agarwal,100.00
6478,Arch,Tripathi,25.00
7841,Huxley,Patel,20.00
4278,Pricilla,Verma,33.33
7267,Krishna,Nair,33.33
8868,Preslie,Reddy,20.00
2381,Vince,Nair,100.00
9526,Denyse,Nair,40.00
10643,Kawika,Mehta,50.00
3593,Evette,Tripathi,50.00
11355,Rosaleen,Agarwal,50.00
6035,Klarissa,Tripathi,60.00
10383,Zacary,Kaur,20.00
11440,An,Nair,25.00
11814,Maegen,Reddy,10.00
7493,Guillermina,Singh,25.00
8895,Baylor,Bansal,37.50
9326,Caliyah,Agarwal,25.00
4180,Anisha,Iyer,50.00
1725,Elyse,Sharma,28.57
11002,Icy,Ghosh,20.00
9563,Kahlan,Bansal,12.50
8328,Vasilios,Singh,12.50
6199,Oskar,Patel,33.33
4374,Elna,Gupta,54.55
4275,Kailani,Reddy,2.94
794,Kristy,Jain,28.57
11186,Jariah,Tripathi,50.00
10788,Mylo,Choudhary,100.00
6669,Caelan,Agarwal,40.00
3643,Normand,Agarwal,18.18
9812,Yousif,Mehta,100.00
6532,Fae,Sharma,33.33
11503,Wendy,Khan,50.00
9034,Gavriel,Mukherjee,100.00
10702,Maeghan,Jain,6.67
8309,Joely,Tripathi,33.33
10324,Kyden,Ghosh,50.00
3400,Annabell,Jain,16.67
3469,Nila,Reddy,100.00
6786,Delmas,Sharma,22.22
1613,Anton,Reddy,50.00
1875,Ilene,Das,28.57
8514,Shae,Kaur,33.33
3103,Kaycee,Nair,22.22
11573,Lollie,Singh,33.33
6166,Tinley,Verma,75.00
7747,Keysha,Kaur,50.00
3709,Aretha,Gupta,18.18
6776,Oneida,Agarwal,10.00
9218,Diane,Ghosh,25.00
5928,Rondell,Mehta,7.69
289,Tracy,Mehta,14.29
9913,Amalie,Kaur,50.00
2384,Damaris,Agarwal,33.33
6420,Jaye,Mukherjee,50.00
6854,Deedra,Mukherjee,4.55
10361,Nereyda,Iyer,20.00
2702,Angus,Jain,60.00
5840,Chevelle,Mehta,33.33
5554,Chevy,Tripathi,33.33
9339,Necole,Ghosh,50.00
8919,Brooklyn,Patel,50.00
9467,Seema,Kaur,25.00
6476,Luci,Choudhary,25.00
1134,Katharine,Ghosh,25.00
6656,Jorden,Iyer,50.00
10618,Lorayne,Singh,33.33
603,Aubrey,Gupta,33.33
2182,Camron,Choudhary,50.00
2709,Ryann,Das,16.67
11328,Shalena,Yadav,50.00
4278,Pricilla,Verma,20.00
7679,Analee,Iyer,25.00
1351,Ken,Reddy,50.00
1664,Bailey,Gupta,25.00
11529,Mahi,Singh,7.14
9438,Tytiana,Gupta,33.33
7089,Lauro,Singh,20.00
2256,Georgette,Iyer,33.33
1785,Sybil,Iyer,75.00
9914,Memory,Tripathi,50.00
6728,Indira,Mukherjee,50.00
8244,Celene,Yadav,50.00
10182,Irelyn,Sharma,50.00
10381,Fabrizio,Gupta,33.33
5911,Sigmund,Verma,71.43
3615,Kelsea,Patel,33.33
10417,Marlina,Jain,62.50
3281,Kaiya,Das,100.00
10799,Sayuri,Agarwal,11.11
7589,Zaden,Yadav,25.00
7908,Legacy,Gupta,100.00
11335,Valera,Ghosh,33.33
10641,Drue,Singh,27.27
2076,Quintin,Kaur,14.29
925,Adeline,Mukherjee,60.00
4312,Tawny,Bansal,31.25
6799,Jimmy,Yadav,22.22
2256,Georgette,Iyer,50.00
2226,Chadwick,Singh,100.00
705,Rachael,Sharma,33.33
4234,Analia,Yadav,100.00
771,Eunice,Mehta,33.33
11830,Toy,Agarwal,100.00
8971,Tashawn,Sharma,50.00
10720,Catherin,Nair,50.00
9967,Jameelah,Kaur,33.33
4097,Shirlene,Gupta,60.00
2139,Chelsie,Jain,16.67
1897,Ned,Sharma,75.00
3046,Saige,Yadav,100.00
11847,Kenzlee,Tripathi,100.00
3896,Tobin,Iyer,25.00
11963,Wynette,Reddy,25.00
11195,Olinda,Choudhary,50.00
8749,Jamall,Tripathi,40.00
7221,Monae,Singh,60.00
11531,Derwood,Bansal,33.33
5592,Jersey,Kaur,100.00
5064,Raylee,Iyer,40.00
161,Teresa,Choudhary,11.11
7648,Evelyn,Das,25.00
7032,Delena,Verma,75.00
5504,Patric,Verma,14.29
10879,Mordecai,Yadav,11.11
2142,Amira,Nair,50.00
9042,Berna,Jain,50.00
2373,Moriah,Verma,25.00
532,Myrtle,Patel,33.33
9190,Florencia,Reddy,50.00
9145,Atha,Reddy,10.34
1245,Valentina,Choudhary,55.56
5866,Juelz,Nair,20.00
3445,Adriane,Ghosh,20.00
579,Jeff,Reddy,25.00
11858,Beata,Jain,20.00
1621,Waylon,Jain,100.00
1654,Latonya,Iyer,100.00
8046,Lasonya,Gupta,18.18
4498,Lennon,Nair,33.33
7237,Benjaman,Verma,100.00
2363,Diann,Agarwal,25.00
11695,Bernard,Ghosh,33.33
9416,Perrin,Das,66.67
8341,Chloee,Nair,50.00
5452,Ennis,Kaur,25.00
6903,Authur,Sharma,12.50
8933,Taft,Agarwal,50.00
11175,Anica,Tripathi,25.00
9508,Diana,Patel,16.67
10336,Keaton,Nair,20.00
3032,Deonte,Sharma,16.67
8289,Ansh,Tripathi,33.33
3196,Leyla,Das,25.00
7881,Liyah,Sharma,66.67
9934,Bayron,Choudhary,20.00
11718,Diamonique,Tripathi,100.00
1864,Justice,Tripathi,20.00
6691,Somer,Mukherjee,33.33
7004,Nyomi,Das,100.00
9856,Marielena,Patel,66.67
11672,Shelita,Agarwal,25.00
11431,Arleta,Agarwal,44.44
6292,Yuridia,Das,100.00
9110,Avelina,Tripathi,100.00
10579,Rayleen,Nair,33.33
2804,Myah,Ghosh,100.00
9925,Brigit,Agarwal,50.00
9403,Marolyn,Singh,100.00
1292,Reba,Agarwal,10.00
5107,Danilo,Reddy,50.00
10623,Joseangel,Mukherjee,40.00
632,Dora,Tripathi,25.00
4477,Viridiana,Mehta,10.00
1269,Kim,Patel,100.00
8323,Ysabella,Sharma,57.14
8588,Janet,Tripathi,25.00
2138,Merlin,Ghosh,100.00
2973,Andreas,Iyer,33.33
10636,Shalee,Sharma,25.00
9218,Diane,Ghosh,25.00
3660,Dontae,Kaur,100.00
8129,Julious,Patel,25.00
7810,Maja,Singh,100.00
2761,Starr,Choudhary,18.18
10529,Wenona,Kaur,42.86
1622,Carmela,Khan,66.67
5278,Ena,Agarwal,50.00
4227,Carin,Choudhary,50.00
8813,Marcoantonio,Verma,30.00
8672,Kordell,Choudhary,9.09
8297,Mitzie,Agarwal,16.67
2158,Jarred,Reddy,20.00
8054,Raniyah,Patel,33.33
4507,Patricio,Das,40.00
1705,Malinda,Yadav,40.00
11832,Kadi,Yadav,25.00
4570,Marleen,Bansal,100.00
7417,Fredericka,Bansal,100.00
2192,Delmar,Agarwal,50.00
5071,Carri,Das,33.33
3472,Akira,Patel,11.11
3646,Serina,Mukherjee,27.78
10217,Eyan,Agarwal,33.33
10205,Caius,Ghosh,7.14
1541,Rhoda,Ghosh,57.14
3012,Kia,Ghosh,50.00
5462,Teodoro,Das,33.33
8486,Mace,Patel,40.00
2342,Hunter,Mukherjee,33.33
11176,Lashundra,Tripathi,33.33
8120,Ozell,Choudhary,100.00
9405,Shantay,Tripathi,25.00
5022,Larry,Mehta,11.11
10011,Bertina,Singh,100.00
4743,Pearl,Patel,66.67
9951,Dodie,Sharma,100.00
3172,Olen,Tripathi,16.67
4264,Deasia,Yadav,100.00
2900,Jaydon,Agarwal,50.00
1303,Mayra,Das,100.00
6847,Hilary,Reddy,100.00
2931,Dashawn,Kaur,100.00
6972,Christen,Choudhary,16.67
3871,Jason,Iyer,66.67
4031,Windy,Choudhary,50.00
4678,Refugio,Kaur,25.00
3592,Derrell,Patel,14.29
6866,Wendie,Nair,15.38
10734,Tesia,Verma,16.67
5598,Briar,Verma,20.00
11209,Shamekia,Kaur,50.00
4643,Audry,Reddy,25.00
10576,Toy,Reddy,33.33
1619,Garland,Agarwal,20.00
9716,Bridgit,Kaur,40.00
6003,Scott,Reddy,33.33
3581,Lupe,Khan,50.00
1757,Dorthy,Reddy,25.00
9417,Xavian,Yadav,50.00
3337,Lars,Tripathi,20.00
9071,Issabella,Jain,14.29
3343,Richie,Agarwal,50.00
10941,Alicen,Bansal,8.33
9154,Paulene,Das,20.00
1899,Prince,Mehta,33.33
10427,Gaby,Ghosh,50.00
8100,Brantlee,Iyer,33.33
11233,Everley,Mehta,75.00
11021,Meegan,Mehta,16.67
9435,Aeris,Das,25.00
7391,Asya,Singh,25.00
7366,Veta,Patel,14.29
3597,Art,Reddy,12.50
10737,Thedore,Mukherjee,25.00
4106,Remy,Gupta,16.67
2813,Bree,Jain,75.00
3274,Cory,Agarwal,16.67
11785,Graceann,Jain,14.29
4492,Yara,Khan,100.00
5788,Rand,Tripathi,100.00
10293,Hillel,Sharma,100.00
7164,Joscelyn,Ghosh,25.00
4872,Daniele,Tripathi,16.67
3697,Sheridan,Iyer,22.22
5788,Rand,Tripathi,33.33
9892,Mattew,Patel,33.33
3602,Prudence,Gupta,25.00
1310,Kasey,Bansal,16.67
610,Miriam,Tripathi,16.67
6822,Passion,Tripathi,25.00
2616,Kason,Singh,14.29
5066,Alise,Sharma,11.11
2730,Jacques,Iyer,33.33
4554,Barbara,Agarwal,28.57
1179,Raven,Kaur,16.67
6367,Nino,Yadav,25.00
95,Peter,Kaur,16.67
250,Todd,Singh,25.00
7392,Rosamaria,Yadav,75.00
5731,Aubry,Reddy,28.57
10515,Kinsleigh,Nair,50.00
6550,Ailani,Mukherjee,20.00
7048,Inell,Mukherjee,12.50
4770,Shianne,Das,100.00
218,Bonnie,Singh,14.29
4763,Rayshawn,Das,33.33
6386,Rome,Jain,16.67
8573,Shemika,Jain,50.00
9423,Yamil,Patel,25.00
71,Benjamin,Singh,50.00
513,Colin,Mukherjee,33.33
8520,Seven,Gupta,25.00
5051,Georgetta,Jain,25.00
10015,Jailen,Bansal,20.00
1316,Trina,Agarwal,50.00
5194,Bernice,Verma,33.33
6897,Michela,Mukherjee,50.00
852,Della,Mehta,12.50
175,Bruce,Ghosh,100.00
5420,Davey,Patel,14.29
7211,Charlsie,Nair,20.00
5619,Meera,Iyer,3.85
5636,Rojelio,Ghosh,33.33
7230,Eudora,Choudhary,8.33
10885,Knowledge,Choudhary,50.00
4335,Carolee,Khan,33.33
8666,Evaline,Mehta,40.00
8896,Kalen,Mukherjee,16.67
11425,Vinny,Patel,33.33
5176,Leopold,Ghosh,12.50
438,Bessie,Yadav,33.33
9288,Ashtyn,Khan,7.69
3579,Yoselin,Yadav,33.33
6679,Georgeann,Reddy,50.00
9975,Archie,Khan,20.00
5067,Kalea,Das,33.33
11444,Mettie,Patel,16.67
6823,Twana,Iyer,25.00
3750,Johnpaul,Kaur,33.33
3037,Brisa,Singh,33.33
633,Brooklyn,Yadav,50.00
5410,Jonnie,Patel,37.50
864,Inez,Ghosh,80.00
6777,Arionna,Patel,33.33
2682,Alysia,Kaur,50.00
2282,Seymour,Yadav,25.00
3678,Koby,Bansal,22.22
5589,Tamiko,Reddy,50.00
4870,Shanita,Mehta,50.00
424,Gordon,Jain,6.25
3250,Tressa,Reddy,28.57
11816,Shauntel,Sharma,18.18
8857,Hartley,Mehta,20.00
867,Marianne,Choudhary,60.00
3047,Alani,Kaur,60.00
4203,Arnoldo,Reddy,66.67
3895,Artis,Jain,25.00
3548,Tariq,Patel,4.00
8842,Delonte,Kaur,25.00
6159,Tammara,Bansal,28.57
4507,Patricio,Das,20.00
1099,Mercedes,Patel,33.33
5283,Veronika,Iyer,41.67
3290,Jorden,Mukherjee,16.67
2377,Ashly,Iyer,100.00
9944,Eleonora,Agarwal,50.00
4662,Henley,Mukherjee,14.29
5406,Kenyatta,Mehta,25.00
9956,Vinita,Kaur,20.00
9870,Alexsis,Khan,100.00
2620,Shellie,Gupta,33.33
8985,Karsen,Iyer,10.00
2514,Claud,Patel,10.00
2158,Jarred,Reddy,71.43
5139,Ciarra,Agarwal,25.00
3055,Isidro,Iyer,50.00
11149,Jaheem,Sharma,25.00
666,Johnathan,Agarwal,25.00
7573,Micheal,Sharma,28.57
1943,Karter,Sharma,25.00
749,Elias,Jain,12.50
9051,Aneesa,Khan,33.33
4748,Nella,Mukherjee,50.00
11809,Jeremih,Singh,12.50
941,Kirsten,Mehta,7.69
10615,Chirstopher,Sharma,40.00
6325,Dejon,Sharma,8.33
10287,Alexsander,Nair,100.00
6856,Milburn,Ghosh,50.00
6749,Camdyn,Reddy,33.33
6934,Zipporah,Iyer,33.33
9231,Yale,Gupta,100.00
6116,Merrie,Singh,33.33
4553,Infant,Sharma,14.29
1339,Lou,Patel,16.67
7639,Rashon,Iyer,50.00
